GeoCode,Country,Indicator,Year,Value,Unit
TK,Tokelau,Sea Surface Temperature anomalies,1971,-0.7,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1972,0.0,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1973,-0.1,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1974,-0.7,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1975,-0.7,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1976,-0.5,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1977,0.2,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1978,0.0,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1979,0.0,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1980,0.2,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1981,-0.2,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1982,0.1,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1983,-0.1,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1984,-0.2,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1985,-0.3,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1986,0.1,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1987,0.4,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1988,0.0,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1989,-0.4,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1990,0.2,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1991,0.5,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1992,0.4,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1993,0.3,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1994,0.5,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1995,0.4,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1996,0.0,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1997,0.2,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1998,-0.1,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,1999,-0.4,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2000,-0.3,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2001,0.1,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2002,0.5,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2003,0.6,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2004,0.5,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2005,0.4,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2006,0.4,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2007,0.3,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2008,-0.3,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2009,0.5,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2010,0.2,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2011,-0.4,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2012,0.2,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2013,0.3,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2014,0.5,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2015,0.8,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2016,0.7,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2017,0.5,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2018,0.5,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2019,0.8,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2020,0.5,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2021,0.0,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2022,-0.2,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2023,0.6,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2024,0.8,Celsius (°C)
TK,Tokelau,Sea Surface Temperature anomalies,2025,0.4,Celsius (°C)
VU,Vanuatu,Greenhouse gaz emission per capita,1970,3.4,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1971,3.5,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1972,3.5,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1973,3.8,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1974,4.1,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1975,3.9,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1976,3.9,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1977,3.7,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1978,3.5,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1979,3.4,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1980,3.4,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1981,3.2,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1982,3.1,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1983,3.1,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1984,3.0,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1985,3.2,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1986,3.0,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1987,3.0,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1988,3.1,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1989,3.0,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1990,3.2,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1991,3.1,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1992,2.9,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1993,3.0,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1994,3.0,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1995,2.9,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1996,2.9,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1997,2.8,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1998,2.8,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,1999,2.8,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2000,2.8,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2001,2.7,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2002,2.6,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2003,2.7,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2004,2.6,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2005,2.5,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2006,2.5,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2007,3.0,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2008,2.9,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2009,2.8,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2010,2.8,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2011,2.9,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2012,2.7,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2013,2.7,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2014,2.7,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2015,2.4,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2016,2.1,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2017,1.9,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2018,2.1,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2019,2.0,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2020,2.1,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2021,2.2,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2022,2.1,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2023,1.9,tonnes
VU,Vanuatu,Greenhouse gaz emission per capita,2024,1.9,tonnes
WS,Samoa,Tourism Arrivals,2006,116000.0,units
WS,Samoa,Tourism Arrivals,2007,122000.0,units
WS,Samoa,Tourism Arrivals,2008,122000.0,units
WS,Samoa,Tourism Arrivals,2009,129000.0,units
WS,Samoa,Tourism Arrivals,2010,130000.0,units
WS,Samoa,Tourism Arrivals,2011,128000.0,units
WS,Samoa,Tourism Arrivals,2012,135000.0,units
WS,Samoa,Tourism Arrivals,2013,125000.0,units
WS,Samoa,Tourism Arrivals,2014,132000.0,units
WS,Samoa,Tourism Arrivals,2015,139000.0,units
WS,Samoa,Tourism Arrivals,2016,146000.0,units
WS,Samoa,Tourism Arrivals,2017,158000.0,units
WS,Samoa,Tourism Arrivals,2018,172000.0,units
WS,Samoa,Tourism Arrivals,2019,181000.0,units
WS,Samoa,Tourism Arrivals,2020,23900.0,units
WS,Samoa,Tourism Arrivals,2021,2600.0,units
WS,Samoa,Tourism Arrivals,2022,50600.0,units
PG,Papua New Guinea,Tourism Arrivals,2008,120000.0,units
PG,Papua New Guinea,Tourism Arrivals,2009,126000.0,units
PG,Papua New Guinea,Tourism Arrivals,2010,146000.0,units
PG,Papua New Guinea,Tourism Arrivals,2011,165000.0,units
PG,Papua New Guinea,Tourism Arrivals,2012,175000.0,units
PG,Papua New Guinea,Tourism Arrivals,2013,182000.0,units
PG,Papua New Guinea,Tourism Arrivals,2014,191000.0,units
PG,Papua New Guinea,Tourism Arrivals,2015,199000.0,units
PG,Papua New Guinea,Tourism Arrivals,2016,198000.0,units
PG,Papua New Guinea,Tourism Arrivals,2017,182000.0,units
PG,Papua New Guinea,Tourism Arrivals,2018,195000.0,units
PG,Papua New Guinea,Tourism Arrivals,2019,211000.0,units
PG,Papua New Guinea,Tourism Arrivals,2020,39000.0,units
PG,Papua New Guinea,Tourism Arrivals,2021,17000.0,units
PG,Papua New Guinea,Tourism Arrivals,2022,69400.0,units
SB,Solomon Islands,Sea Surface Temperature anomalies,1850,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1851,0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1852,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1853,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1854,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1855,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1856,-0.6,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1857,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1858,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1859,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1860,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1861,-0.9,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1862,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1863,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1864,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1865,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1866,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1867,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1868,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1869,0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1870,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1871,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1872,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1873,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1874,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1875,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1876,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1877,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1878,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1879,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1880,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1881,0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1882,0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1883,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1884,-0.6,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1885,-0.9,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1886,-0.6,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1887,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1888,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1889,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1890,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1891,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1892,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1893,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1894,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1895,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1896,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1897,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1898,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1899,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1900,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1901,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1902,-0.9,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1903,-0.8,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1904,-0.7,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1905,-0.8,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1906,-0.7,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1907,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1908,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1909,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1910,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1911,-0.7,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1912,-0.7,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1913,-0.7,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1914,-0.7,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1915,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1916,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1917,-0.9,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1918,-0.8,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1919,-1.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1920,-0.8,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1921,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1922,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1923,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1924,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1925,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1926,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1927,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1928,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1929,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1930,-0.6,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1931,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1932,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1933,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1934,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1935,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1936,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1937,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1938,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1939,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1940,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1941,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1942,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1943,0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1944,0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1945,0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1946,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1947,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1948,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1949,-0.6,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1950,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1951,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1952,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1953,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1954,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1955,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1956,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1957,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1958,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1959,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1960,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1961,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1962,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1963,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1964,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1965,-0.8,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1966,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1967,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1968,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1969,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1970,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1971,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1972,-0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1973,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1974,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1975,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1976,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1977,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1978,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1979,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1980,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1981,0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1982,-0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1983,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1984,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1985,0.0,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1986,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1987,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1988,0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1989,0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1990,0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1991,0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1992,-0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1993,-0.5,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1994,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1995,0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1996,0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1997,-0.1,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1998,0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,1999,0.2,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,2000,0.3,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,2001,0.4,Celsius (°C)
SB,Solomon Islands,Sea Surface Temperature anomalies,2002,0.3,Celsius (°C)
